1, 0.000000, 1.000000
1, 0.431611, 0.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.493270, 0.000000
1, 0.000000, 1.000000
1, 0.184976, 0.000000
1, 0.000000, 1.000000
1, 0.184976, 0.000000
1, 0.246635, 0.000000
1, 0.184976, 0.000000
1, 0.246635, 0.000000
1, 0.000000, 1.000000
1, 0.493270, 0.000000
1, 0.493270, 0.000000
1, 0.123318, 0.000000
1, 0.000000, 1.000000
1, 0.246635, 0.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.000000, 1.000000
1, 0.308294, 0.000000
1, 0.184976, 0.000000
1, 0.369953, 0.000000
1, 0.000000, 1.000000
2, 0.431611, 0.000000
2, 0.184976, 0.000000
2, 0.000000, 1.000000
2, 0.246635, 0.000000
2, 0.246635, 0.000000
2, 0.061659, 0.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.123318, 0.000000
2, 0.000000, 1.000000
2, 0.061659, 0.000000
2, 0.493270, 0.000000
2, 0.493270, 0.000000
2, 0.184976, 0.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.246635, 0.000000
2, 0.184976, 0.000000
2, 0.061659, 0.000000
2, 0.061659, 0.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.000000, 1.000000
2, 0.184976, 0.000000
2, 0.123318, 0.000000
2, 0.493270, 0.000000
3, 0.000000, 1.000000
3, 0.246635, 0.000000
3, 0.000000, 1.000000
3, 0.184976, 0.000000
3, 0.184976, 0.000000
3, 0.369953, 0.000000
3, 0.000000, 1.000000
3, 0.246635, 0.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.246635, 0.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.246635, 0.000000
3, 0.000000, 1.000000
3, 0.493270, 0.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.184976, 0.000000
3, 0.123318, 0.000000
3, 0.369953, 0.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.246635, 0.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.000000, 1.000000
3, 0.061659, 0.000000
4, 0.000000, 1.000000
4, 0.123318, 0.000000
4, 0.000000, 1.000000
4, 0.061659, 0.000000
4, 0.000000, 1.000000
4, 0.123318, 0.000000
4, 0.184976, 0.000000
4, 0.123318, 0.000000
4, 0.000000, 1.000000
4, 0.000000, 1.000000
4, 0.000000, 1.000000
4, 0.061659, 0.000000
4, 0.431611, 0.000000
4, 0.000000, 1.000000
4, 0.184976, 0.000000
4, 0.308294, 0.000000
4, 0.493270, 0.000000
