1, 0.021195, 0.000000
1, 0.015415, 0.000000
1, 0.043354, 0.000000
1, 0.046244, 0.000000
1, 0.051061, 0.000000
1, 0.000000, 1.000000
1, 0.131025, 0.000000
1, 0.014451, 0.000000
1, 0.015415, 0.000000
1, 0.131025, 0.000000
1, 0.009634, 0.000000
1, 0.015415, 0.000000
1, 0.046244, 0.000000
1, 0.053951, 0.000000
1, 0.094415, 0.000000
1, 0.023122, 0.000000
1, 0.038537, 0.000000
1, 0.041427, 0.000000
1, 0.023122, 0.000000
1, 0.115610, 0.000000
1, 0.046244, 0.000000
1, 0.015415, 0.000000
1, 0.223513, 0.000000
1, 0.078037, 0.000000
1, 0.021195, 0.000000
1, 0.069366, 0.000000
1, 0.130061, 0.000000
1, 0.061659, 0.000000
1, 0.014451, 0.000000
1, 0.161854, 0.000000
2, 0.069366, 0.000000
2, 0.000000, 1.000000
2, 0.041427, 0.000000
2, 0.057805, 0.000000
2, 0.076110, 0.000000
2, 0.045281, 0.000000
2, 0.069366, 0.000000
2, 0.025049, 0.000000
2, 0.052025, 0.000000
2, 0.056842, 0.000000
2, 0.010598, 0.000000
2, 0.136805, 0.000000
2, 0.046244, 0.000000
2, 0.025049, 0.000000
2, 0.131025, 0.000000
2, 0.035646, 0.000000
2, 0.042390, 0.000000
2, 0.154147, 0.000000
2, 0.073220, 0.000000
2, 0.046244, 0.000000
2, 0.052025, 0.000000
2, 0.177269, 0.000000
2, 0.000000, 1.000000
2, 0.208098, 0.000000
2, 0.038537, 0.000000
2, 0.184976, 0.000000
2, 0.067439, 0.000000
2, 0.076110, 0.000000
2, 0.015415, 0.000000
2, 0.000000, 1.000000
3, 0.107903, 0.000000
3, 0.069366, 0.000000
3, 0.030829, 0.000000
3, 0.200391, 0.000000
3, 0.030829, 0.000000
3, 0.177269, 0.000000
3, 0.015415, 0.000000
3, 0.053951, 0.000000
3, 0.046244, 0.000000
3, 0.107903, 0.000000
3, 0.124281, 0.000000
3, 0.030829, 0.000000
3, 0.026976, 0.000000
3, 0.061659, 0.000000
3, 0.091525, 0.000000
3, 0.053951, 0.000000
3, 0.043354, 0.000000
3, 0.192684, 0.000000
3, 0.035646, 0.000000
3, 0.058769, 0.000000
3, 0.053951, 0.000000
3, 0.111757, 0.000000
3, 0.053951, 0.000000
3, 0.038537, 0.000000
3, 0.030829, 0.000000
3, 0.057805, 0.000000
3, 0.039500, 0.000000
3, 0.161854, 0.000000
3, 0.028903, 0.000000
3, 0.007707, 0.000000
4, 0.007707, 0.000000
4, 0.051061, 0.000000
4, 0.104049, 0.000000
4, 0.038537, 0.000000
4, 0.042390, 0.000000
4, 0.041427, 0.000000
4, 0.039500, 0.000000
4, 0.084781, 0.000000
4, 0.177269, 0.000000
4, 0.054915, 0.000000
4, 0.161854, 0.000000
4, 0.038537, 0.000000
4, 0.138732, 0.000000
4, 0.100196, 0.000000
4, 0.092488, 0.000000
4, 0.007707, 0.000000
4, 0.030829, 0.000000
4, 0.113683, 0.000000
4, 0.038537, 0.000000
4, 0.052025, 0.000000
4, 0.061659, 0.000000
4, 0.061659, 0.000000
4, 0.065512, 0.000000
4, 0.078037, 0.000000
4, 0.053951, 0.000000
4, 0.030829, 0.000000
4, 0.123318, 0.000000
4, 0.046244, 0.000000
4, 0.077073, 0.000000
4, 0.038537, 0.000000
5, 0.030829, 0.000000
5, 0.053951, 0.000000
5, 0.107903, 0.000000
5, 0.030829, 0.000000
5, 0.030829, 0.000000
5, 0.146440, 0.000000
5, 0.040464, 0.000000
5, 0.000000, 1.000000
5, 0.074183, 0.000000
5, 0.039500, 0.000000
5, 0.061659, 0.000000
5, 0.097305, 0.000000
5, 0.069366, 0.000000
5, 0.046244, 0.000000
5, 0.061659, 0.000000
5, 0.121391, 0.000000
5, 0.192684, 0.000000
5, 0.200391, 0.000000
5, 0.038537, 0.000000
5, 0.115610, 0.000000
5, 0.169562, 0.000000
5, 0.041427, 0.000000
5, 0.061659, 0.000000
5, 0.033720, 0.000000
5, 0.030829, 0.000000
5, 0.046244, 0.000000
5, 0.030829, 0.000000
5, 0.081891, 0.000000
5, 0.061659, 0.000000
5, 0.092488, 0.000000
6, 0.102122, 0.000000
6, 0.115610, 0.000000
6, 0.061659, 0.000000
6, 0.025049, 0.000000
6, 0.019268, 0.000000
6, 0.061659, 0.000000
6, 0.123318, 0.000000
6, 0.138732, 0.000000
6, 0.063586, 0.000000
6, 0.161854, 0.000000
6, 0.161854, 0.000000
6, 0.074183, 0.000000
6, 0.050098, 0.000000
6, 0.100196, 0.000000
6, 0.035646, 0.000000
6, 0.069366, 0.000000
6, 0.125244, 0.000000
6, 0.000000, 1.000000
6, 0.069366, 0.000000
6, 0.011561, 0.000000
6, 0.092488, 0.000000
6, 0.070330, 0.000000
6, 0.102122, 0.000000
6, 0.080927, 0.000000
6, 0.184976, 0.000000
6, 0.048171, 0.000000
6, 0.052025, 0.000000
6, 0.023122, 0.000000
6, 0.030829, 0.000000
6, 0.053951, 0.000000
7, 0.037573, 0.000000
7, 0.177269, 0.000000
7, 0.254342, 0.000000
7, 0.078037, 0.000000
7, 0.065512, 0.000000
7, 0.073220, 0.000000
7, 0.161854, 0.000000
7, 0.069366, 0.000000
7, 0.161854, 0.000000
7, 0.023122, 0.000000
7, 0.175342, 0.000000
7, 0.100196, 0.000000
7, 0.161854, 0.000000
7, 0.107903, 0.000000
7, 0.038537, 0.000000
7, 0.070330, 0.000000
7, 0.100196, 0.000000
7, 0.032756, 0.000000
7, 0.131025, 0.000000
7, 0.069366, 0.000000
7, 0.023122, 0.000000
7, 0.030829, 0.000000
7, 0.046244, 0.000000
7, 0.115610, 0.000000
7, 0.034683, 0.000000
7, 0.096342, 0.000000
7, 0.056842, 0.000000
7, 0.223513, 0.000000
7, 0.038537, 0.000000
7, 0.023122, 0.000000
8, 0.118500, 0.000000
8, 0.061659, 0.000000
8, 0.030829, 0.000000
8, 0.052025, 0.000000
8, 0.084781, 0.000000
8, 0.050098, 0.000000
8, 0.046244, 0.000000
8, 0.066476, 0.000000
8, 0.061659, 0.000000
8, 0.053951, 0.000000
8, 0.034683, 0.000000
8, 0.077073, 0.000000
8, 0.009634, 0.000000
8, 0.020232, 0.000000
8, 0.069366, 0.000000
8, 0.138732, 0.000000
8, 0.092488, 0.000000
8, 0.053951, 0.000000
8, 0.111757, 0.000000
8, 0.084781, 0.000000
8, 0.061659, 0.000000
8, 0.146440, 0.000000
8, 0.084781, 0.000000
8, 0.050098, 0.000000
8, 0.130061, 0.000000
8, 0.061659, 0.000000
