175, 5.630000, 2.674154, 8.595000, 2.864433
176, 5.865000, 2.740579, 8.403000, 2.916606
177, 5.819000, 2.737926, 8.497000, 2.919930
178, 5.823000, 2.802083, 8.518000, 2.946468
179, 5.707000, 2.702064, 8.446000, 2.978772
180, 5.643000, 2.642262, 8.385000, 2.795134
181, 5.668000, 2.834392, 8.396000, 2.790911
182, 5.679000, 2.723960, 8.471000, 2.930044
183, 5.754000, 2.737423, 8.357000, 2.972129
184, 5.736000, 2.723656, 8.448000, 2.916727
185, 5.893000, 2.730852, 8.585000, 2.882148
186, 5.804000, 2.758547, 8.292000, 2.905294
187, 5.866000, 2.772372, 8.499000, 2.888944
188, 5.675000, 2.650542, 8.311000, 2.969222
189, 5.722000, 2.687883, 8.352000, 2.872298
190, 5.889000, 2.813304, 8.385000, 3.026016
191, 5.706000, 2.723521, 8.470000, 2.910859
192, 5.823000, 2.772665, 8.411000, 2.863229
193, 5.820000, 2.736348, 8.446000, 2.988827
194, 5.714000, 2.702259, 8.511000, 2.911336
195, 5.869000, 2.733101, 8.488000, 2.815645
196, 5.724000, 2.734195, 8.419000, 2.907824
197, 5.801000, 2.691356, 8.523000, 2.821962
198, 5.729000, 2.696954, 8.398000, 2.839999
199, 5.781000, 2.790168, 8.386000, 2.809449
200, 5.739000, 2.838112, 8.315000, 3.004626
201, 5.805000, 2.756987, 8.570000, 2.837094
202, 5.834000, 2.762326, 8.342000, 2.939564
203, 5.689000, 2.753957, 8.370000, 2.865502
204, 5.588000, 2.737199, 8.376000, 2.922777
205, 5.890000, 2.758605, 8.489000, 2.902736
206, 5.857000, 2.640180, 8.434000, 2.882645
207, 5.736000, 2.755776, 8.437000, 2.931217
208, 5.778000, 2.684533, 8.475000, 2.883986
209, 5.847000, 2.800641, 8.498000, 2.939727
210, 5.656000, 2.697715, 8.467000, 2.874528
211, 5.738000, 2.552520, 8.382000, 2.814618
212, 5.840000, 2.727710, 8.345000, 2.835485
213, 5.777000, 2.745773, 8.464000, 3.026335
214, 5.734000, 2.739935, 8.446000, 2.859560
215, 5.723000, 2.769164, 8.597000, 2.860872
216, 5.861000, 2.829431, 8.368000, 2.938465
217, 5.824000, 2.789090, 8.364000, 2.803837
218, 5.869000, 2.721735, 8.613000, 2.857487
219, 5.704000, 2.790409, 8.189000, 3.015838
220, 5.830000, 2.750836, 8.598000, 2.988377
221, 5.784000, 2.715390, 8.276000, 2.847073
222, 5.733000, 2.736003, 8.551000, 2.873569
223, 5.722000, 2.718587, 8.399000, 2.978892
224, 5.694000, 2.718155, 8.305000, 2.952283
225, 5.699000, 2.791129, 8.433000, 2.859285
226, 5.860000, 2.743429, 8.600000, 2.801071
227, 5.584000, 2.719732, 8.394000, 2.861602
228, 5.739000, 2.652712, 8.357000, 2.904746
229, 5.719000, 2.720669, 8.375000, 2.955736
230, 5.767000, 2.844066, 8.420000, 2.888875
231, 5.739000, 2.735485, 8.396000, 2.899859
232, 5.627000, 2.807467, 8.423000, 2.930200
233, 5.720000, 2.682462, 8.496000, 2.722129
234, 5.727000, 2.800441, 8.533000, 2.957518
235, 5.612000, 2.677957, 8.356000, 2.896768
236, 5.866000, 2.719199, 8.529000, 2.856424
237, 5.744000, 2.668420, 8.373000, 2.898598
238, 5.600000, 2.793206, 8.266000, 2.918774
239, 5.551000, 2.768284, 8.260000, 2.931962
240, 5.663000, 2.767206, 8.462000, 2.875510
241, 5.777000, 2.724935, 8.351000, 2.890986
242, 5.712000, 2.761713, 8.403000, 2.953742
243, 5.859000, 2.824025, 8.566000, 2.931833
244, 5.780000, 2.740000, 8.485000, 2.913722
245, 5.835000, 2.810654, 8.391000, 2.937706
246, 5.950000, 2.825863, 8.477000, 2.958965
247, 5.804000, 2.820564, 8.409000, 2.978207
248, 5.762000, 2.717233, 8.563000, 2.898281
249, 5.769000, 2.776624, 8.283000, 3.002817
250, 5.726000, 2.771448, 8.412000, 2.964837
251, 5.882000, 2.713315, 8.449000, 2.882256
252, 5.742000, 2.772623, 8.539000, 2.882790
253, 5.890000, 2.824164, 8.405000, 2.883223
254, 5.775000, 2.727338, 8.413000, 2.915550
255, 5.724000, 2.814929, 8.340000, 2.911426
