Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-2-8 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.2 | 0.8

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 78.09 | 727.834473024 | -699.151801057 | 916.600027261 | 277 | [other_primary_1=(other_secondary_2 - 1), other_secondary_1=69, self_secondary_2=((self_secondary_2 - other_secondary_2) - (3 * other_primary_1)), other_primary_1=((other_secondary_1 - self_secondary_1) * (other_secondary_1 + 1)), other_secondary_2=((other_secondary_1 + other_secondary_2) + (other_secondary_1 + 1)), self_primary_1=((self_primary_1 / 3) / 3)]
2 | 59.499 | 727.834473024 | -384.03471191 | 948.146051542 | 277 | [other_primary_1=(other_secondary_2 - 1), other_secondary_1=69, self_secondary_2=((self_secondary_2 - other_secondary_2) - (3 * other_primary_1)), other_primary_1=((other_secondary_1 - self_secondary_1) * (other_secondary_1 + 1)), other_secondary_2=((other_secondary_1 + other_secondary_2) + (other_secondary_1 + 1)), self_primary_1=((self_primary_1 / 3) / 3)]
3 | 60.889 | 727.834473024 | -452.55549486 | 958.028643541 | 277 | [other_primary_1=(other_secondary_2 - 1), other_secondary_1=69, self_secondary_2=((self_secondary_2 - other_secondary_2) - (3 * other_primary_1)), other_primary_1=((other_secondary_1 - self_secondary_1) * (other_secondary_1 + 1)), other_secondary_2=((other_secondary_1 + other_secondary_2) + (other_secondary_1 + 1)), self_primary_1=((self_primary_1 / 3) / 3)]
4 | 62.35 | 764.297739604 | -426.712359411 | 963.001076425 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
5 | 58.474 | 764.297739604 | -411.495917366 | 959.328246262 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
6 | 57.063 | 764.297739604 | -369.492993677 | 957.860768776 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
7 | 60.684 | 764.297739604 | -405.285226513 | 965.727528221 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
8 | 55.195 | 764.297739604 | -371.060506803 | 957.374553781 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
9 | 60.358 | 764.297739604 | -404.964860832 | 966.04684865 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
10 | 59.984 | 764.297739604 | -383.199760653 | 969.541238419 | 1517 | [other_primary_1=((74 + 26) - other_primary_1), self_secondary_2=((self_secondary_2 - 1) * (79 * self_primary_1)), other_primary_1=((other_secondary_1 / 2) + (12 - other_primary_1)), other_primary_1=((self_secondary_1 + self_secondary_2) / (80 / self_secondary_1)), self_secondary_2=((2 * 90) * (self_secondary_2 + 1)), self_secondary_1=((self_secondary_1 / 3) / (self_secondary_2 - self_secondary_1))]
