Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-players-random-minimax | RandomPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 19.962 | 803.661636875 | -331.368941146 | 936.637275407 | 344 | [((other_secondary_1 / 2) + (2 * other_secondary_1)), ((other_primary_1 / other_secondary_2) / 2), ((self_secondary_1 - 1) * self_secondary_1), ((2 * other_secondary_1) / other_secondary_1), ((22 * other_secondary_2) - 1), self_primary_1]
2 | 12.015 | 850.9288015 | 147.164536281 | 810.825700149 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
3 | 12.845 | 850.9288015 | 115.477120138 | 845.481203772 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
4 | 13.384 | 850.9288015 | 110.530865285 | 851.887981911 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
5 | 13.318 | 850.9288015 | 120.79787369 | 849.248354631 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
6 | 12.625 | 850.9288015 | 130.439536607 | 843.967046888 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
7 | 12.725 | 850.9288015 | 130.611426923 | 846.97840629 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
8 | 13.422 | 850.9288015 | 105.482955115 | 867.023239571 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
9 | 12.602 | 850.9288015 | 132.080437006 | 855.57035702 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
10 | 13.215 | 850.9288015 | 114.128459998 | 858.542848262 | 731 | [(2 - (other_primary_1 + 42)), ((93 + other_secondary_2) * (other_secondary_1 - self_primary_1)), ((self_primary_1 + self_secondary_1) + (87 + self_secondary_2)), (3 * (other_secondary_2 * self_secondary_2)), ((other_primary_1 / 3) * (self_secondary_2 / self_primary_1)), ((self_secondary_1 / 3) / self_secondary_2)]
