Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-high-mutation-equal-others | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.2 | 0.6

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 76.041 | 807.54991027 | -436.454927829 | 989.199551183 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
2 | 58.859 | 807.54991027 | -62.5099954317 | 916.235874582 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
3 | 55.088 | 807.54991027 | 15.9457075484 | 883.380461198 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
4 | 60.653 | 807.54991027 | -22.0681836133 | 914.540351882 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
5 | 57.652 | 807.54991027 | -12.9743554993 | 910.562421992 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
6 | 54.666 | 807.54991027 | -27.14888925 | 920.982099552 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
7 | 52.636 | 807.54991027 | -13.746045735 | 913.62689477 | 242 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 2} + 0, {'self_secondary_1': 3, 'self_secondary_2': -4} + -2, {'other_primary_1': 3, 'other_secondary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -3} + 5, {'other_secondary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -3, 'other_secondary_2': -1} + -4, {'self_secondary_1': 2, 'self_secondary_2': -2, 'self_primary_1': -5} + 4, {'other_primary_1': -4, 'other_secondary_1': -3, 'other_secondary_2': 2, 'self_secondary_1': -3, 'self_secondary_2': 4, 'self_primary_1': 1} + 3]
8 | 49.223 | 882.148869802 | 112.487000637 | 840.832266772 | 2955 | [{'other_secondary_1': 5, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 0} + 3, {'self_secondary_1': 3, 'self_secondary_2': -6} + 3, {'self_secondary_1': -13, 'self_secondary_2': 4, 'self_primary_1': -7} + -4, {'other_secondary_1': 5, 'self_secondary_1': 3, 'self_secondary_2': -5, 'other_secondary_2': -1} + 1, {'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -3} + 2, {'other_secondary_1': 3, 'other_primary_1': -5, 'other_secondary_2': -5, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -4} + 11]
9 | 54.356 | 882.148869802 | 31.7520864508 | 899.175921389 | 2955 | [{'other_secondary_1': 5, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 0} + 3, {'self_secondary_1': 3, 'self_secondary_2': -6} + 3, {'self_secondary_1': -13, 'self_secondary_2': 4, 'self_primary_1': -7} + -4, {'other_secondary_1': 5, 'self_secondary_1': 3, 'self_secondary_2': -5, 'other_secondary_2': -1} + 1, {'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -3} + 2, {'other_secondary_1': 3, 'other_primary_1': -5, 'other_secondary_2': -5, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -4} + 11]
10 | 53.484 | 882.148869802 | 47.0522367587 | 893.269157057 | 2955 | [{'other_secondary_1': 5, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 0} + 3, {'self_secondary_1': 3, 'self_secondary_2': -6} + 3, {'self_secondary_1': -13, 'self_secondary_2': 4, 'self_primary_1': -7} + -4, {'other_secondary_1': 5, 'self_secondary_1': 3, 'self_secondary_2': -5, 'other_secondary_2': -1} + 1, {'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -3} + 2, {'other_secondary_1': 3, 'other_primary_1': -5, 'other_secondary_2': -5, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -4} + 11]
