Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-high-crossover | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.1 | 0.0

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 41.592 | 666.666666667 | -725.128395173 | 918.47724122 | 119 | [((other_secondary_1 / self_primary_1) / (other_primary_1 + self_secondary_1)), self_secondary_1, self_primary_1, (90 / (2 * self_secondary_1)), (2 * (self_secondary_2 / other_secondary_2)), ((68 / other_primary_1) / (self_secondary_2 - self_secondary_1))]
2 | 32.237 | 666.666666667 | -492.908643189 | 947.420150074 | 119 | [((other_secondary_1 / self_primary_1) / (other_primary_1 + self_secondary_1)), self_secondary_1, self_primary_1, (90 / (2 * self_secondary_1)), (2 * (self_secondary_2 / other_secondary_2)), ((68 / other_primary_1) / (self_secondary_2 - self_secondary_1))]
3 | 33.154 | 666.666666667 | -545.232250817 | 952.078959185 | 119 | [((other_secondary_1 / self_primary_1) / (other_primary_1 + self_secondary_1)), self_secondary_1, self_primary_1, (90 / (2 * self_secondary_1)), (2 * (self_secondary_2 / other_secondary_2)), ((68 / other_primary_1) / (self_secondary_2 - self_secondary_1))]
4 | 33.863 | 666.666666667 | -568.348971069 | 947.212651144 | 119 | [((other_secondary_1 / self_primary_1) / (other_primary_1 + self_secondary_1)), self_secondary_1, self_primary_1, (90 / (2 * self_secondary_1)), (2 * (self_secondary_2 / other_secondary_2)), ((68 / other_primary_1) / (self_secondary_2 - self_secondary_1))]
5 | 34.083 | 764.297739604 | -539.618933665 | 961.791990578 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
6 | 32.98 | 764.297739604 | -478.069298018 | 952.252716509 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
7 | 31.316 | 764.297739604 | -468.18523582 | 961.819867952 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
8 | 33.905 | 764.297739604 | -475.807483836 | 958.655425603 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
9 | 36.598 | 764.297739604 | -618.505879381 | 966.359869096 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
10 | 34.098 | 764.297739604 | -490.593461011 | 962.103049452 | 1881 | [(3 * (54 / self_primary_1)), ((3 * other_secondary_2) + (other_secondary_1 / 2)), ((other_primary_1 / other_primary_1) + (self_primary_1 / self_secondary_2)), ((other_secondary_2 / self_secondary_2) / 2), ((self_primary_1 + other_primary_1) / (other_primary_1 / 3)), ((4 + 1) - (other_secondary_1 * other_secondary_2))]
