Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
example-with-output | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 37.058 | 893.5205725 | -432.754571116 | 996.418768327 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
2 | 29.771 | 893.5205725 | 13.6110963407 | 875.689796367 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
3 | 30.231 | 893.5205725 | -10.8832107776 | 903.307427202 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
4 | 28.99 | 893.5205725 | 38.2425790588 | 883.132968049 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
5 | 25.9 | 893.5205725 | 123.966866567 | 838.761403787 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
6 | 27.734 | 893.5205725 | 148.435030099 | 822.607331377 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
7 | 24.043 | 893.5205725 | 209.12473486 | 777.093903237 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
8 | 23.659 | 893.5205725 | 200.25146803 | 785.507894927 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
9 | 54.854 | 893.5205725 | 119.289441265 | 862.655214491 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
10 | 22.274 | 893.5205725 | 166.426911118 | 819.330084463 | 22 | [other_primary_1 = {'other_secondary_1': -1, 'self_secondary_1': 3, 'self_secondary_2': 2, 'other_secondary_2': -3} + 3, self_primary_1 = {'self_secondary_1': 2, 'self_secondary_2': -5} + 5, other_secondary_1 = {'other_primary_1': 1, 'other_secondary_1': -5, 'other_secondary_2': -2, 'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': -5} + -5, other_secondary_1 = {'other_primary_1': -5, 'other_secondary_1': 5, 'other_secondary_2': -4, 'self_secondary_1': 1, 'self_secondary_2': -4, 'self_primary_1': -2} + 5, self_secondary_1 = {'self_secondary_1': -3, 'self_secondary_2': 1, 'self_primary_1': 3} + -1, other_primary_1 = {'other_secondary_1': -5, 'self_secondary_1': 5, 'self_secondary_2': 2, 'other_secondary_2': -4} + 0]
