Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-attributes-p1s2 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 42.09 | 666.666666667 | -762.854396267 | 905.370114474 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
2 | 28.04 | 666.666666667 | -295.943134111 | 917.213824148 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
3 | 30.034 | 666.666666667 | -303.45102885 | 952.536922569 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
4 | 28.565 | 666.666666667 | -249.921862627 | 939.556254003 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
5 | 31.168 | 666.666666667 | -293.9893739 | 956.199129329 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
6 | 30.013 | 666.666666667 | -275.881978212 | 951.237937626 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
7 | 29.316 | 666.666666667 | -323.076517789 | 960.975788331 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
8 | 26.314 | 666.666666667 | -236.949884731 | 935.139695091 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
9 | 27.978 | 666.666666667 | -252.546122547 | 950.932451666 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
10 | 30.216 | 666.666666667 | -295.945846911 | 959.796656721 | 39 | [other_secondary_2=((other_primary_1 / 30) - (other_secondary_2 + 1)), self_primary_1=self_primary_1, other_primary_1=((other_primary_1 * 88) + (other_primary_1 + other_secondary_2)), other_primary_1=((other_secondary_1 / 2) + (other_secondary_1 * self_secondary_2)), other_secondary_2=((other_secondary_2 / 2) + (other_secondary_2 - self_secondary_1)), self_secondary_2=((3 * self_secondary_2) + (self_primary_1 / 2))]
