Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-4-6 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.4 | 0.6

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 78.088 | 666.666666667 | -750.128794187 | 906.885264897 | 20 | [other_primary_1=((self_secondary_2 + self_secondary_2) * (self_secondary_2 - self_secondary_2)), other_secondary_2=((61 + self_secondary_2) + (self_secondary_2 * other_secondary_2)), self_primary_1=(2 * self_primary_1), other_primary_1=(self_secondary_1 / 3), other_secondary_2=(3 * (other_secondary_2 + 1)), self_primary_1=((self_secondary_1 / 3) * self_primary_1)]
2 | 46.886 | 725.126291625 | -261.291389002 | 888.968239943 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
3 | 46.37 | 725.126291625 | -214.04700965 | 903.751547732 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
4 | 45.838 | 725.126291625 | -152.366842618 | 917.334436586 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
5 | 49.473 | 725.126291625 | -190.963330476 | 926.555856064 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
6 | 49.296 | 725.126291625 | -219.142182959 | 938.578014077 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
7 | 48.076 | 725.126291625 | -216.32551291 | 946.471709822 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
8 | 50.221 | 725.126291625 | -214.623378238 | 940.922670959 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
9 | 52.163 | 725.126291625 | -164.342057502 | 925.455751077 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
10 | 51.502 | 725.126291625 | -195.059143119 | 931.947081789 | 647 | [other_primary_1=((self_primary_1 / 2) / 3), self_secondary_1=((self_secondary_1 + 1) + (75 * other_primary_1)), other_secondary_2=(2 * (other_secondary_2 / 3)), other_primary_1=((self_secondary_1 / self_secondary_1) + 1), self_primary_1=((2 * self_primary_1) / 3), self_secondary_2=(self_secondary_1 * (other_primary_1 - self_secondary_2))]
