Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-2-6 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.2 | 0.6

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 35.069 | 764.297739604 | -347.779357496 | 984.624957551 | 261 | [{'self_secondary_1': 5, 'self_secondary_2': -2} + 0, {'other_primary_1': 4, 'other_secondary_1': 4, 'other_secondary_2': 5, 'self_secondary_1': -4, 'self_secondary_2': -1, 'self_primary_1': 5} + -5, {'other_secondary_1': 3, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + -4, {'other_primary_1': 5, 'other_secondary_1': -3, 'other_secondary_2': -5, 'self_secondary_1': -4, 'self_secondary_2': -4, 'self_primary_1': 1} + 0, {'other_primary_1': 0, 'other_secondary_1': -2, 'other_secondary_2': -2, 'self_secondary_1': 2, 'self_secondary_2': 3, 'self_primary_1': -2} + 1, {'other_secondary_1': -2, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': 3} + 1]
2 | 24.754 | 850.9288015 | -88.6213049755 | 924.072981865 | 682 | [{'other_secondary_1': 2, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'self_secondary_1': 0, 'self_secondary_2': -4, 'self_primary_1': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': -4} + 4, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': -4} + -3, {'self_secondary_1': -5, 'self_secondary_2': 0, 'self_primary_1': 3} + -3, {'other_secondary_1': 2, 'other_primary_1': 0, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 1, 'self_primary_1': 0} + -2]
3 | 23.538 | 850.9288015 | -7.90907234681 | 904.580644045 | 682 | [{'other_secondary_1': 2, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'self_secondary_1': 0, 'self_secondary_2': -4, 'self_primary_1': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': -4} + 4, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': -4} + -3, {'self_secondary_1': -5, 'self_secondary_2': 0, 'self_primary_1': 3} + -3, {'other_secondary_1': 2, 'other_primary_1': 0, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 1, 'self_primary_1': 0} + -2]
4 | 21.667 | 850.9288015 | 41.7790388915 | 876.080274802 | 682 | [{'other_secondary_1': 2, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'self_secondary_1': 0, 'self_secondary_2': -4, 'self_primary_1': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': -4} + 4, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': -4} + -3, {'self_secondary_1': -5, 'self_secondary_2': 0, 'self_primary_1': 3} + -3, {'other_secondary_1': 2, 'other_primary_1': 0, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 1, 'self_primary_1': 0} + -2]
5 | 20.816 | 850.9288015 | 9.72730051635 | 894.373142076 | 682 | [{'other_secondary_1': 2, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'self_secondary_1': 0, 'self_secondary_2': -4, 'self_primary_1': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': -4} + 4, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': -4} + -3, {'self_secondary_1': -5, 'self_secondary_2': 0, 'self_primary_1': 3} + -3, {'other_secondary_1': 2, 'other_primary_1': 0, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 1, 'self_primary_1': 0} + -2]
6 | 22.097 | 850.9288015 | 1.91188360943 | 908.280498299 | 682 | [{'other_secondary_1': 2, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'self_secondary_1': 0, 'self_secondary_2': -4, 'self_primary_1': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': -4} + 4, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 5, 'other_secondary_2': -4} + -3, {'self_secondary_1': -5, 'self_secondary_2': 0, 'self_primary_1': 3} + -3, {'other_secondary_1': 2, 'other_primary_1': 0, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 1, 'self_primary_1': 0} + -2]
7 | 25.164 | 888.888888889 | 1.58516983335 | 909.740375239 | 2604 | [{'other_secondary_1': 0, 'self_secondary_1': 6, 'self_secondary_2': -4, 'other_secondary_2': -2} + -3, {'self_secondary_1': 0, 'self_secondary_2': 4, 'self_primary_1': -1} + -5, {'self_secondary_1': 5, 'self_secondary_2': 15} + -4, {'other_secondary_1': 1, 'self_secondary_1': 5, 'self_secondary_2': 4, 'other_secondary_2': 0} + 2, {'self_secondary_1': 4, 'self_secondary_2': 0, 'self_primary_1': -9} + -3, {'self_secondary_1': -1, 'self_secondary_2': 1} + -11]
8 | 23.989 | 888.888888889 | 25.7626208955 | 895.766494804 | 2604 | [{'other_secondary_1': 0, 'self_secondary_1': 6, 'self_secondary_2': -4, 'other_secondary_2': -2} + -3, {'self_secondary_1': 0, 'self_secondary_2': 4, 'self_primary_1': -1} + -5, {'self_secondary_1': 5, 'self_secondary_2': 15} + -4, {'other_secondary_1': 1, 'self_secondary_1': 5, 'self_secondary_2': 4, 'other_secondary_2': 0} + 2, {'self_secondary_1': 4, 'self_secondary_2': 0, 'self_primary_1': -9} + -3, {'self_secondary_1': -1, 'self_secondary_2': 1} + -11]
9 | 21.874 | 888.888888889 | 39.6461931452 | 891.767217568 | 2604 | [{'other_secondary_1': 0, 'self_secondary_1': 6, 'self_secondary_2': -4, 'other_secondary_2': -2} + -3, {'self_secondary_1': 0, 'self_secondary_2': 4, 'self_primary_1': -1} + -5, {'self_secondary_1': 5, 'self_secondary_2': 15} + -4, {'other_secondary_1': 1, 'self_secondary_1': 5, 'self_secondary_2': 4, 'other_secondary_2': 0} + 2, {'self_secondary_1': 4, 'self_secondary_2': 0, 'self_primary_1': -9} + -3, {'self_secondary_1': -1, 'self_secondary_2': 1} + -11]
10 | 22.8 | 888.888888889 | 0.934755948919 | 921.327933389 | 2604 | [{'other_secondary_1': 0, 'self_secondary_1': 6, 'self_secondary_2': -4, 'other_secondary_2': -2} + -3, {'self_secondary_1': 0, 'self_secondary_2': 4, 'self_primary_1': -1} + -5, {'self_secondary_1': 5, 'self_secondary_2': 15} + -4, {'other_secondary_1': 1, 'self_secondary_1': 5, 'self_secondary_2': 4, 'other_secondary_2': 0} + 2, {'self_secondary_1': 4, 'self_secondary_2': 0, 'self_primary_1': -9} + -3, {'self_secondary_1': -1, 'self_secondary_2': 1} + -11]
