Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-players-greedy-minimax | GreedyPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 22.355 | 764.297739604 | -646.27353623 | 923.12291943 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
2 | 16.386 | 764.297739604 | -290.172157061 | 914.547797987 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
3 | 15.376 | 764.297739604 | -220.726646737 | 930.536015346 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
4 | 15.064 | 764.297739604 | -188.859209445 | 921.263563204 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
5 | 15.394 | 764.297739604 | -183.922304233 | 925.640345221 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
6 | 16.521 | 764.297739604 | -203.260617991 | 932.411717876 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
7 | 15.59 | 764.297739604 | -187.065442131 | 924.734558474 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
8 | 15.749 | 764.297739604 | -178.011527597 | 931.598078338 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
9 | 15.895 | 764.297739604 | -192.316531161 | 940.320093984 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
10 | 15.446 | 764.297739604 | -210.005490903 | 944.603095888 | 401 | [((self_secondary_1 * other_secondary_1) * (other_secondary_2 * self_secondary_1)), ((other_secondary_1 + self_primary_1) + (18 / 2)), self_secondary_2, ((self_secondary_1 / 3) - 1), ((2 * 25) - (3 * 12)), (self_secondary_2 * 56)]
