Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-4-6 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.4 | 0.6

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 31.865 | 764.297739604 | -337.222015436 | 983.296695849 | 72 | [{'other_primary_1': -1, 'other_secondary_1': -2, 'other_secondary_2': 0, 'self_secondary_1': -2, 'self_secondary_2': 3, 'self_primary_1': 5} + 5, {'other_secondary_1': 3, 'self_secondary_1': -4, 'self_secondary_2': 1, 'other_secondary_2': -1} + -5, {'self_secondary_1': 2, 'self_secondary_2': -4} + 4, {'other_secondary_1': -3, 'self_secondary_1': -5, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'other_primary_1': -3, 'other_secondary_1': -3, 'other_secondary_2': 3, 'self_secondary_1': 0, 'self_secondary_2': -3, 'self_primary_1': -5} + -1, {'self_secondary_1': 0, 'self_secondary_2': -1} + -2]
2 | 22.714 | 764.297739604 | 91.9298312901 | 826.761822835 | 72 | [{'other_primary_1': -1, 'other_secondary_1': -2, 'other_secondary_2': 0, 'self_secondary_1': -2, 'self_secondary_2': 3, 'self_primary_1': 5} + 5, {'other_secondary_1': 3, 'self_secondary_1': -4, 'self_secondary_2': 1, 'other_secondary_2': -1} + -5, {'self_secondary_1': 2, 'self_secondary_2': -4} + 4, {'other_secondary_1': -3, 'self_secondary_1': -5, 'self_secondary_2': 4, 'other_secondary_2': 3} + -1, {'other_primary_1': -3, 'other_secondary_1': -3, 'other_secondary_2': 3, 'self_secondary_1': 0, 'self_secondary_2': -3, 'self_primary_1': -5} + -1, {'self_secondary_1': 0, 'self_secondary_2': -1} + -2]
3 | 23.267 | 807.54991027 | 82.2284726819 | 850.206784782 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
4 | 22.962 | 807.54991027 | 101.964067296 | 845.685165736 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
5 | 17.864 | 807.54991027 | 135.573258577 | 830.634986359 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
6 | 18.7 | 807.54991027 | 143.328507638 | 834.60264885 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
7 | 19.415 | 807.54991027 | 127.028202698 | 849.525222685 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
8 | 19.78 | 807.54991027 | 167.503377805 | 835.360568185 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
9 | 20.563 | 807.54991027 | 188.149026494 | 808.544306813 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
10 | 22.24 | 807.54991027 | 127.553100253 | 867.336951386 | 968 | [{'other_secondary_1': 7, 'self_secondary_1': 5, 'self_secondary_2': -7, 'other_secondary_2': 3} + -3, {'self_secondary_1': 0, 'self_secondary_2': 3, 'self_primary_1': 2} + 5, {'self_secondary_1': -3, 'self_secondary_2': -1} + -2, {'other_secondary_1': 3, 'self_secondary_1': 0, 'self_secondary_2': 4, 'other_secondary_2': -4} + -3, {'self_secondary_1': 5, 'self_secondary_2': 2, 'self_primary_1': -4} + -2, {'other_secondary_1': -4, 'other_primary_1': -2, 'other_secondary_2': -4, 'self_secondary_1': -1, 'self_secondary_2': -5, 'self_primary_1': -4} + 9]
