Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-2-2 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.2 | 0.2

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 75.876 | 666.666666667 | -731.237926439 | 904.523809863 | 86 | [other_primary_1=((other_secondary_2 / other_secondary_1) * self_primary_1), other_secondary_2=((other_secondary_2 + 16) / self_secondary_2), other_secondary_1=(2 * other_secondary_1), other_primary_1=((89 - other_primary_1) - 1), self_secondary_2=((self_primary_1 / 2) / (27 / self_secondary_2)), other_secondary_1=(3 * (self_primary_1 - other_secondary_1))]
2 | 60.721 | 666.666666667 | -453.804780218 | 947.160363802 | 86 | [other_primary_1=((other_secondary_2 / other_secondary_1) * self_primary_1), other_secondary_2=((other_secondary_2 + 16) / self_secondary_2), other_secondary_1=(2 * other_secondary_1), other_primary_1=((89 - other_primary_1) - 1), self_secondary_2=((self_primary_1 / 2) / (27 / self_secondary_2)), other_secondary_1=(3 * (self_primary_1 - other_secondary_1))]
3 | 62.62 | 764.297739604 | -452.049692035 | 960.26579681 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
4 | 61.189 | 764.297739604 | -463.121186465 | 964.22188482 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
5 | 60.505 | 764.297739604 | -428.097615792 | 962.93690254 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
6 | 57.555 | 764.297739604 | -387.493614629 | 965.086563364 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
7 | 59.561 | 764.297739604 | -404.525281626 | 965.382508234 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
8 | 60.442 | 764.297739604 | -432.98813157 | 971.052143997 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
9 | 65.519 | 764.297739604 | -460.072465026 | 971.665701942 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
10 | 61.185 | 764.297739604 | -390.234025794 | 967.026912586 | 1118 | [other_primary_1=other_secondary_2, self_primary_1=((3 * self_primary_1) + 1), self_secondary_2=((other_secondary_1 / 2) / (self_secondary_2 * self_primary_1)), other_primary_1=((self_secondary_1 * other_secondary_2) / 2), other_secondary_2=(3 * 71), self_secondary_2=((self_secondary_2 * other_primary_1) - 1)]
