Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-players-greedy-greedy | GreedyPlayer | GreedyPlayer | FunctionVector | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 24.418 | 850.9288015 | -590.723085281 | 1005.9739752 | 403 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': -2, 'other_secondary_2': 0} + 0, {'other_secondary_1': -3, 'self_secondary_1': 5, 'self_secondary_2': 0, 'other_secondary_2': -1} + 4, {'self_secondary_1': 4, 'self_secondary_2': -5, 'self_primary_1': 3} + 4, {'other_secondary_1': 1, 'self_secondary_1': -3, 'self_secondary_2': 1, 'other_secondary_2': -5} + 3, {'other_primary_1': -5, 'other_secondary_1': 0, 'other_secondary_2': 3, 'self_secondary_1': -2, 'self_secondary_2': 1, 'self_primary_1': 2} + 5, {'other_primary_1': -3, 'other_secondary_1': 5, 'other_secondary_2': -5, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_primary_1': -2} + 2]
2 | 22.069 | 850.9288015 | 41.8934044628 | 877.597554076 | 403 | [{'other_secondary_1': -4, 'self_secondary_1': -1, 'self_secondary_2': -2, 'other_secondary_2': 0} + 0, {'other_secondary_1': -3, 'self_secondary_1': 5, 'self_secondary_2': 0, 'other_secondary_2': -1} + 4, {'self_secondary_1': 4, 'self_secondary_2': -5, 'self_primary_1': 3} + 4, {'other_secondary_1': 1, 'self_secondary_1': -3, 'self_secondary_2': 1, 'other_secondary_2': -5} + 3, {'other_primary_1': -5, 'other_secondary_1': 0, 'other_secondary_2': 3, 'self_secondary_1': -2, 'self_secondary_2': 1, 'self_primary_1': 2} + 5, {'other_primary_1': -3, 'other_secondary_1': 5, 'other_secondary_2': -5, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_primary_1': -2} + 2]
3 | 22.395 | 1000.0 | -5.29581728329 | 932.223294252 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
4 | 22.048 | 1000.0 | 64.3055122253 | 896.19125947 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
5 | 22.538 | 1000.0 | -85.4562344716 | 968.785369445 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
6 | 22.67 | 1000.0 | 9.0452794086 | 928.643651815 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
7 | 22.141 | 1000.0 | 72.3673289938 | 897.185292846 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
8 | 22.342 | 1000.0 | 38.0323469238 | 923.381671234 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
9 | 22.647 | 1000.0 | 11.3968787225 | 935.955531239 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
10 | 22.617 | 1000.0 | 0.526154009207 | 946.071874009 | 996 | [{'other_secondary_1': -2, 'self_secondary_1': 2, 'self_secondary_2': 0, 'other_secondary_2': -6} + 0, {'other_secondary_1': -2, 'other_primary_1': -12, 'other_secondary_2': 1, 'self_secondary_1': -1, 'self_secondary_2': 0, 'self_primary_1': -6} + 5, {'other_secondary_1': -6, 'other_primary_1': -5, 'other_secondary_2': -1, 'self_secondary_1': 8, 'self_secondary_2': -2, 'self_primary_1': -5} + 1, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': -3, 'other_secondary_2': -4} + -1, {'other_secondary_1': 5, 'other_primary_1': 0, 'other_secondary_2': 4, 'self_secondary_1': 2, 'self_secondary_2': -3, 'self_primary_1': 0} + -3, {'self_secondary_1': -2, 'self_secondary_2': -3} + 2]
