Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-attributes-p1s1 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 1 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 33.208 | 807.54991027 | -497.509084412 | 1004.36493631 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
2 | 21.34 | 807.54991027 | 51.3033390926 | 860.656956356 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
3 | 21.422 | 807.54991027 | 87.6792042464 | 848.791252726 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
4 | 21.327 | 807.54991027 | 88.3132466367 | 857.775656445 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
5 | 20.74 | 807.54991027 | 158.061286728 | 816.16478681 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
6 | 21.992 | 807.54991027 | 68.9387992605 | 872.199492167 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
7 | 20.839 | 807.54991027 | 158.701919232 | 820.584863499 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
8 | 18.867 | 807.54991027 | 194.582285113 | 791.256081852 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
9 | 20.16 | 807.54991027 | 160.447445912 | 835.082735258 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
10 | 20.146 | 807.54991027 | 149.55727767 | 833.674866535 | 98 | [{'other_secondary_1': 5, 'self_secondary_1': -1} + -1, {'self_secondary_1': 0} + -3, {'other_secondary_1': -5, 'self_secondary_1': 4} + -2, {'other_secondary_1': -3, 'self_secondary_1': 3} + 0, {'self_secondary_1': -3} + -1, {'self_secondary_1': 3, 'self_primary_1': 0} + -2]
11 | 20.959 | 830.274974261 | 132.826652043 | 851.0269803 | 3943 | [{'other_secondary_1': 3.75, 'self_secondary_1': 4.0} + 0.25, {'other_secondary_1': -3.25, 'self_secondary_1': 0.5, 'other_primary_1': -2.0, 'self_primary_1': 0.0} + 1.25, {'self_secondary_1': -3} + 0, {'self_secondary_1': 1, 'self_primary_1': -3} + -5, {'self_secondary_1': -11} + -4, {'other_secondary_1': -2, 'self_secondary_1': -14} + -10]
