Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-players-greedy-random | GreedyPlayer | RandomPlayer | FunctionTree | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 5.128 | 893.5205725 | -178.582997581 | 884.32813352 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
2 | 4.756 | 893.5205725 | 159.622276697 | 766.578404329 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
3 | 4.748 | 893.5205725 | 161.635948832 | 784.719632147 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
4 | 4.975 | 893.5205725 | 148.025629245 | 812.42113371 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
5 | 4.805 | 893.5205725 | 154.830521183 | 801.000309168 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
6 | 4.768 | 893.5205725 | 168.164334262 | 786.634692324 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
7 | 4.778 | 893.5205725 | 257.225426073 | 744.604656903 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
8 | 4.823 | 893.5205725 | 188.974989877 | 791.405554467 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
9 | 4.956 | 893.5205725 | 199.345521244 | 779.652017515 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
10 | 4.878 | 893.5205725 | 151.553275369 | 823.981768657 | 68 | [((other_secondary_1 / self_secondary_2) / (other_primary_1 + 69)), ((self_secondary_1 - self_secondary_2) * (other_secondary_1 / other_secondary_1)), (self_primary_1 / 3), ((self_primary_1 - 1) + 1), (other_primary_1 + 1), (3 * other_secondary_2)]
