Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-4-2 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.4 | 0.2

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 30.693 | 850.9288015 | -325.898606107 | 986.495700744 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
2 | 24.632 | 850.9288015 | 49.0486313235 | 862.8956089 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
3 | 21.73 | 850.9288015 | 157.341073014 | 796.310952244 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
4 | 23.108 | 850.9288015 | 90.3408242061 | 856.20538508 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
5 | 20.088 | 850.9288015 | 118.289053738 | 845.770280672 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
6 | 24.522 | 850.9288015 | 160.365201526 | 825.545850506 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
7 | 20.068 | 850.9288015 | 187.330820107 | 812.081490851 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
8 | 18.97 | 850.9288015 | 219.48901186 | 798.629534702 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
9 | 18.39 | 850.9288015 | 248.833245955 | 769.969399451 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
10 | 19.5 | 850.9288015 | 210.242927532 | 811.893316723 | 258 | [{'other_secondary_1': -4, 'self_secondary_1': -5, 'self_secondary_2': 1, 'other_secondary_2': 4} + 4, {'self_secondary_1': 3, 'self_secondary_2': -4} + -5, {'self_secondary_1': -3, 'self_secondary_2': -3} + 5, {'self_secondary_1': 3, 'self_secondary_2': 4, 'self_primary_1': 5} + -1, {'other_primary_1': 1, 'other_secondary_1': 4, 'other_secondary_2': -1, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 2, {'other_secondary_1': 0, 'self_secondary_1': 2, 'self_secondary_2': 4, 'other_secondary_2': -5} + 3]
