Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-8-6 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.8 | 0.6

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 83.256 | 666.666666667 | -694.633808958 | 925.320753971 | 70 | [other_primary_1=((other_secondary_1 + 55) - (other_secondary_2 * other_primary_1)), self_secondary_1=(2 * (self_secondary_1 + 1)), self_secondary_1=((2 * self_primary_1) / (self_secondary_1 + 1)), other_primary_1=(3 * (other_primary_1 + self_secondary_2)), self_secondary_2=((3 * self_secondary_2) - 1), other_secondary_1=((3 * other_secondary_1) * (51 - other_secondary_2))]
2 | 52.528 | 666.666666667 | -538.392476313 | 937.820492081 | 70 | [other_primary_1=((other_secondary_1 + 55) - (other_secondary_2 * other_primary_1)), self_secondary_1=(2 * (self_secondary_1 + 1)), self_secondary_1=((2 * self_primary_1) / (self_secondary_1 + 1)), other_primary_1=(3 * (other_primary_1 + self_secondary_2)), self_secondary_2=((3 * self_secondary_2) - 1), other_secondary_1=((3 * other_secondary_1) * (51 - other_secondary_2))]
3 | 55.075 | 666.666666667 | -194.446051899 | 873.188095519 | 70 | [other_primary_1=((other_secondary_1 + 55) - (other_secondary_2 * other_primary_1)), self_secondary_1=(2 * (self_secondary_1 + 1)), self_secondary_1=((2 * self_primary_1) / (self_secondary_1 + 1)), other_primary_1=(3 * (other_primary_1 + self_secondary_2)), self_secondary_2=((3 * self_secondary_2) - 1), other_secondary_1=((3 * other_secondary_1) * (51 - other_secondary_2))]
4 | 53.665 | 764.297739604 | -22.3568843935 | 803.46326608 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
5 | 56.479 | 764.297739604 | -40.6323499918 | 845.183246678 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
6 | 59.757 | 764.297739604 | -18.4442897213 | 859.352626636 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
7 | 57.147 | 764.297739604 | 10.3484710062 | 861.299469118 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
8 | 54.478 | 764.297739604 | 31.3373617648 | 844.744167024 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
9 | 54.458 | 764.297739604 | 14.6027097202 | 858.536981777 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
10 | 54.397 | 764.297739604 | 30.2160948925 | 845.125251532 | 1325 | [other_primary_1=((other_secondary_2 + 1) + (2 * self_secondary_1)), other_secondary_2=((29 / 3) + (58 / other_secondary_2)), self_secondary_2=((3 * self_secondary_2) + (other_primary_1 * self_primary_1)), other_primary_1=((other_secondary_2 / 3) - 1), other_secondary_2=(other_secondary_2 - (other_secondary_2 - 1)), self_secondary_2=((self_secondary_2 / self_secondary_1) / (self_secondary_2 * self_secondary_2))]
