Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-8-8 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.8 | 0.8

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 50.119 | 807.54991027 | -339.229772545 | 988.07018344 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
2 | 40.801 | 807.54991027 | -146.347492573 | 930.314741076 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
3 | 39.554 | 807.54991027 | 204.099756724 | 741.151419193 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
4 | 37.132 | 807.54991027 | 223.229224893 | 742.532140828 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
5 | 40.322 | 807.54991027 | 190.942586261 | 778.149366293 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
6 | 39.886 | 807.54991027 | 213.519728222 | 768.425133973 | 487 | [{'self_secondary_1': 2, 'self_secondary_2': -5} + -1, {'other_secondary_1': 1, 'self_secondary_1': -1, 'self_secondary_2': 2, 'other_secondary_2': -1} + 5, {'self_secondary_1': 2, 'self_secondary_2': -5} + -3, {'self_secondary_1': 0, 'self_secondary_2': -5, 'self_primary_1': 3} + 1, {'self_secondary_1': -4, 'self_secondary_2': -1} + 0, {'other_secondary_1': 4, 'self_secondary_1': -1, 'self_secondary_2': 3, 'other_secondary_2': -3} + 1]
7 | 38.435 | 1000.0 | 239.774118787 | 756.816671714 | 2890 | [{'other_secondary_1': 8, 'self_secondary_1': -4, 'self_secondary_2': 10, 'other_secondary_2': -3} + 1, {'self_secondary_1': 1, 'self_secondary_2': 0} + -6, {'self_secondary_1': -5, 'self_secondary_2': 0} + -3, {'other_secondary_1': 4, 'self_secondary_1': 2, 'self_secondary_2': -1, 'other_secondary_2': 1} + -4, {'self_secondary_1': -4, 'self_secondary_2': 7, 'self_primary_1': 2} + -3, {'self_secondary_1': 4, 'self_secondary_2': 8, 'self_primary_1': -3} + 3]
8 | 38.433 | 1000.0 | 259.062355493 | 748.594172219 | 2890 | [{'other_secondary_1': 8, 'self_secondary_1': -4, 'self_secondary_2': 10, 'other_secondary_2': -3} + 1, {'self_secondary_1': 1, 'self_secondary_2': 0} + -6, {'self_secondary_1': -5, 'self_secondary_2': 0} + -3, {'other_secondary_1': 4, 'self_secondary_1': 2, 'self_secondary_2': -1, 'other_secondary_2': 1} + -4, {'self_secondary_1': -4, 'self_secondary_2': 7, 'self_primary_1': 2} + -3, {'self_secondary_1': 4, 'self_secondary_2': 8, 'self_primary_1': -3} + 3]
9 | 37.863 | 1000.0 | 263.411395331 | 753.006847619 | 2890 | [{'other_secondary_1': 8, 'self_secondary_1': -4, 'self_secondary_2': 10, 'other_secondary_2': -3} + 1, {'self_secondary_1': 1, 'self_secondary_2': 0} + -6, {'self_secondary_1': -5, 'self_secondary_2': 0} + -3, {'other_secondary_1': 4, 'self_secondary_1': 2, 'self_secondary_2': -1, 'other_secondary_2': 1} + -4, {'self_secondary_1': -4, 'self_secondary_2': 7, 'self_primary_1': 2} + -3, {'self_secondary_1': 4, 'self_secondary_2': 8, 'self_primary_1': -3} + 3]
10 | 40.108 | 1000.0 | 244.106072446 | 775.60654106 | 2890 | [{'other_secondary_1': 8, 'self_secondary_1': -4, 'self_secondary_2': 10, 'other_secondary_2': -3} + 1, {'self_secondary_1': 1, 'self_secondary_2': 0} + -6, {'self_secondary_1': -5, 'self_secondary_2': 0} + -3, {'other_secondary_1': 4, 'self_secondary_1': 2, 'self_secondary_2': -1, 'other_secondary_2': 1} + -4, {'self_secondary_1': -4, 'self_secondary_2': 7, 'self_primary_1': 2} + -3, {'self_secondary_1': 4, 'self_secondary_2': 8, 'self_primary_1': -3} + 3]
