Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-gen-4-0 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 2 | 0.4 | 0.0

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 31.718 | 764.297739604 | -368.4952765 | 991.769002081 | 324 | [{'self_secondary_1': -3, 'self_secondary_2': 0} + -1, {'other_secondary_1': -2, 'self_secondary_1': -1, 'self_secondary_2': -3, 'other_secondary_2': 2} + -3, {'self_secondary_1': -4, 'self_secondary_2': -2} + -4, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': 5, 'other_secondary_2': -3} + 4, {'self_secondary_1': 3, 'self_secondary_2': -3, 'self_primary_1': -2} + 3, {'self_secondary_1': -5, 'self_secondary_2': -2, 'self_primary_1': 4} + 4]
2 | 20.948 | 764.297739604 | 123.08886897 | 821.817572602 | 324 | [{'self_secondary_1': -3, 'self_secondary_2': 0} + -1, {'other_secondary_1': -2, 'self_secondary_1': -1, 'self_secondary_2': -3, 'other_secondary_2': 2} + -3, {'self_secondary_1': -4, 'self_secondary_2': -2} + -4, {'other_secondary_1': -3, 'self_secondary_1': 2, 'self_secondary_2': 5, 'other_secondary_2': -3} + 4, {'self_secondary_1': 3, 'self_secondary_2': -3, 'self_primary_1': -2} + 3, {'self_secondary_1': -5, 'self_secondary_2': -2, 'self_primary_1': 4} + 4]
3 | 21.35 | 850.9288015 | 136.900243257 | 836.580608522 | 808 | [{'other_secondary_1': -1.5, 'self_secondary_1': -0.5, 'self_secondary_2': 4.0, 'other_secondary_2': 1.0} + 1.0, {'other_secondary_1': 0, 'other_primary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 1, {'self_secondary_1': -1, 'self_secondary_2': -8} + -4, {'other_secondary_1': -2, 'self_secondary_1': -3, 'self_secondary_2': 5, 'other_secondary_2': -5} + 5, {'other_secondary_1': -2.0, 'other_primary_1': 0.0, 'other_secondary_2': 0.5, 'self_secondary_1': -0.5, 'self_secondary_2': 3.5, 'self_primary_1': -0.5} + -3.0, {'other_secondary_1': -1, 'other_primary_1': 5, 'other_secondary_2': -5, 'self_secondary_1': 5, 'self_secondary_2': 0, 'self_primary_1': -4} + 3]
4 | 22.919 | 850.9288015 | 172.192843807 | 820.835130608 | 808 | [{'other_secondary_1': -1.5, 'self_secondary_1': -0.5, 'self_secondary_2': 4.0, 'other_secondary_2': 1.0} + 1.0, {'other_secondary_1': 0, 'other_primary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 1, {'self_secondary_1': -1, 'self_secondary_2': -8} + -4, {'other_secondary_1': -2, 'self_secondary_1': -3, 'self_secondary_2': 5, 'other_secondary_2': -5} + 5, {'other_secondary_1': -2.0, 'other_primary_1': 0.0, 'other_secondary_2': 0.5, 'self_secondary_1': -0.5, 'self_secondary_2': 3.5, 'self_primary_1': -0.5} + -3.0, {'other_secondary_1': -1, 'other_primary_1': 5, 'other_secondary_2': -5, 'self_secondary_1': 5, 'self_secondary_2': 0, 'self_primary_1': -4} + 3]
5 | 28.124 | 850.9288015 | 78.4851044498 | 898.737253277 | 808 | [{'other_secondary_1': -1.5, 'self_secondary_1': -0.5, 'self_secondary_2': 4.0, 'other_secondary_2': 1.0} + 1.0, {'other_secondary_1': 0, 'other_primary_1': -2, 'other_secondary_2': 2, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_primary_1': 2} + 1, {'self_secondary_1': -1, 'self_secondary_2': -8} + -4, {'other_secondary_1': -2, 'self_secondary_1': -3, 'self_secondary_2': 5, 'other_secondary_2': -5} + 5, {'other_secondary_1': -2.0, 'other_primary_1': 0.0, 'other_secondary_2': 0.5, 'self_secondary_1': -0.5, 'self_secondary_2': 3.5, 'self_primary_1': -0.5} + -3.0, {'other_secondary_1': -1, 'other_primary_1': 5, 'other_secondary_2': -5, 'self_secondary_1': 5, 'self_secondary_2': 0, 'self_primary_1': -4} + 3]
6 | 23.718 | 882.148869802 | 120.962204719 | 883.008141551 | 1884 | [{'other_secondary_1': -1.841796875, 'self_secondary_1': 1.208984375, 'self_secondary_2': -0.576171875, 'other_secondary_2': 0.015625} + 0.03515625, {'self_secondary_1': -2, 'self_secondary_2': -3, 'self_primary_1': -3} + 0, {'other_secondary_1': -1.25, 'other_primary_1': 3.75, 'other_secondary_2': 0.5, 'self_secondary_1': -1.0, 'self_secondary_2': 2.0, 'self_primary_1': 0.0} + 0.5, {'other_secondary_1': -0.375, 'self_secondary_1': -1.375, 'self_secondary_2': 0.0, 'other_secondary_2': -1.375} + -1.0, {'other_secondary_1': -1.5, 'self_secondary_1': -3.5, 'self_secondary_2': 2.5, 'other_secondary_2': 1.5} + 5.5, {'self_secondary_1': -0.5, 'self_secondary_2': 1.0, 'self_primary_1': -2.5} + 6.5]
7 | 22.347 | 882.148869802 | 122.594732776 | 885.44767575 | 1884 | [{'other_secondary_1': -1.841796875, 'self_secondary_1': 1.208984375, 'self_secondary_2': -0.576171875, 'other_secondary_2': 0.015625} + 0.03515625, {'self_secondary_1': -2, 'self_secondary_2': -3, 'self_primary_1': -3} + 0, {'other_secondary_1': -1.25, 'other_primary_1': 3.75, 'other_secondary_2': 0.5, 'self_secondary_1': -1.0, 'self_secondary_2': 2.0, 'self_primary_1': 0.0} + 0.5, {'other_secondary_1': -0.375, 'self_secondary_1': -1.375, 'self_secondary_2': 0.0, 'other_secondary_2': -1.375} + -1.0, {'other_secondary_1': -1.5, 'self_secondary_1': -3.5, 'self_secondary_2': 2.5, 'other_secondary_2': 1.5} + 5.5, {'self_secondary_1': -0.5, 'self_secondary_2': 1.0, 'self_primary_1': -2.5} + 6.5]
8 | 20.608 | 882.148869802 | 239.685536741 | 801.982207094 | 1884 | [{'other_secondary_1': -1.841796875, 'self_secondary_1': 1.208984375, 'self_secondary_2': -0.576171875, 'other_secondary_2': 0.015625} + 0.03515625, {'self_secondary_1': -2, 'self_secondary_2': -3, 'self_primary_1': -3} + 0, {'other_secondary_1': -1.25, 'other_primary_1': 3.75, 'other_secondary_2': 0.5, 'self_secondary_1': -1.0, 'self_secondary_2': 2.0, 'self_primary_1': 0.0} + 0.5, {'other_secondary_1': -0.375, 'self_secondary_1': -1.375, 'self_secondary_2': 0.0, 'other_secondary_2': -1.375} + -1.0, {'other_secondary_1': -1.5, 'self_secondary_1': -3.5, 'self_secondary_2': 2.5, 'other_secondary_2': 1.5} + 5.5, {'self_secondary_1': -0.5, 'self_secondary_2': 1.0, 'self_primary_1': -2.5} + 6.5]
9 | 21.492 | 882.148869802 | 172.019498275 | 857.492738804 | 1884 | [{'other_secondary_1': -1.841796875, 'self_secondary_1': 1.208984375, 'self_secondary_2': -0.576171875, 'other_secondary_2': 0.015625} + 0.03515625, {'self_secondary_1': -2, 'self_secondary_2': -3, 'self_primary_1': -3} + 0, {'other_secondary_1': -1.25, 'other_primary_1': 3.75, 'other_secondary_2': 0.5, 'self_secondary_1': -1.0, 'self_secondary_2': 2.0, 'self_primary_1': 0.0} + 0.5, {'other_secondary_1': -0.375, 'self_secondary_1': -1.375, 'self_secondary_2': 0.0, 'other_secondary_2': -1.375} + -1.0, {'other_secondary_1': -1.5, 'self_secondary_1': -3.5, 'self_secondary_2': 2.5, 'other_secondary_2': 1.5} + 5.5, {'self_secondary_1': -0.5, 'self_secondary_2': 1.0, 'self_primary_1': -2.5} + 6.5]
10 | 22.078 | 882.148869802 | 186.827947832 | 848.76469005 | 1884 | [{'other_secondary_1': -1.841796875, 'self_secondary_1': 1.208984375, 'self_secondary_2': -0.576171875, 'other_secondary_2': 0.015625} + 0.03515625, {'self_secondary_1': -2, 'self_secondary_2': -3, 'self_primary_1': -3} + 0, {'other_secondary_1': -1.25, 'other_primary_1': 3.75, 'other_secondary_2': 0.5, 'self_secondary_1': -1.0, 'self_secondary_2': 2.0, 'self_primary_1': 0.0} + 0.5, {'other_secondary_1': -0.375, 'self_secondary_1': -1.375, 'self_secondary_2': 0.0, 'other_secondary_2': -1.375} + -1.0, {'other_secondary_1': -1.5, 'self_secondary_1': -3.5, 'self_secondary_2': 2.5, 'other_secondary_2': 1.5} + 5.5, {'self_secondary_1': -0.5, 'self_secondary_2': 1.0, 'self_primary_1': -2.5} + 6.5]
